ModelGeneID	5h-HUVEC.uninfected.sc.rep1	5h-HUVEC.uninfected.sc.rep2	5h-HUVEC.infected-Candida.SC5314.rep1	5h-HUVEC.infected-Candida.SC5314.rep2
1806.1	2.9979	3.3697	3.2027	0.6810
7083.1	49.9823	49.9411	41.2779	10.4624
7084.1	2.0156	1.7161	1.4895	0.2295
1854.1	8.6284	17.2291	7.5663	4.0306
3704.1	11.2895	20.9515	12.3569	7.6801
10682.1	10.1340	14.1928	7.6307	1.1384
1892.1	49.9301	63.8142	55.1969	19.8424
549.1	1.2500	2.8265	2.1350	0.3643
1891.1	7.6673	12.0710	8.7297	3.3348
1962.1	0.5781	1.1008	0.7669	0.8169
11001.1	0.0677	0.0055	0.1447	0.0000
28231.1	0.6863	1.6724	2.3133	0.6093
53919.1	0.0520	0.1267	0.0927	0.0000
10257.1	6.1712	4.8160	5.9161	1.0188
28232.1	1.3172	1.1138	1.2034	0.0000
2109.2	1.6138	2.6933	1.0770	0.3782
2108.1	16.4038	20.2793	16.6839	5.7779
2109.1	1.6138	2.6933	1.0770	0.3782
2110.1	3.0285	5.1971	2.6874	1.0376
55500.1	3.9679	11.1107	4.2739	1.7744
55224.1	1.9688	1.3256	2.7303	1.4104
8790.1	1.0431	2.3723	0.6359	0.0000
51086.1	0.0000	0.0000	0.0095	0.0000
2181.1	6.1591	11.3643	5.6505	3.9771
2182.1	25.0104	26.7977	21.6459	15.4750
2180.1	6.7810	6.0437	5.5924	2.9239
2181.2	6.1591	11.3643	5.6505	3.9771
51703.1	0.6713	1.4431	0.6807	0.3237
81616.1	0.6416	0.0826	1.3332	1.1934
23305.1	0.0963	0.0042	0.2429	0.0000
2182.2	25.0104	26.7977	21.6459	15.4750
116285.1	1.7168	2.1024	0.7376	0.8597
5167.1	0.1930	0.1968	0.2879	0.0000
5169.1	0.0759	0.0000	0.2203	0.0000
6785.1	0.6855	0.9111	0.3999	0.0000
79071.1	1.7233	2.6830	0.8706	0.0752
60481.1	55.0980	49.2298	45.1847	26.3228
54898.1	0.0263	0.0173	0.0338	0.0000
1579.1	0.0054	0.0000	0.0232	0.0000
2194.1	33.0910	30.8356	26.3785	7.8797
376497.2	1.8870	2.3090	2.6108	0.5319
10999.1	12.3063	8.9638	10.4886	1.0581
376497.1	1.8870	2.3090	2.6108	0.5319
11000.1	1.4902	3.6256	2.2486	0.0000
226.2	155.4458	165.8835	196.6283	59.5885
229.1	0.0773	0.2544	0.1654	0.0000
226.3	155.4458	165.8835	196.6283	59.5885
230.1	1.7049	1.4961	2.0465	0.0000
226.1	155.4458	165.8835	196.6283	59.5885
2203.1	1.1239	0.3554	2.0799	0.0000
5210.1	0.8416	0.4122	6.5070	0.4940
5207.1	0.1638	0.2095	0.0657	0.0000
5209.1	8.9197	4.7912	67.9561	12.4082
5208.1	0.4483	0.5429	0.4065	0.1883
8789.1	0.1614	0.0826	0.4143	0.0000
2235.1	5.8204	6.7625	4.1398	0.5518
2235.2	5.8204	6.7625	4.1398	0.5518
10840.1	0.0522	0.0135	0.1051	0.0800
79901.1	4.2445	6.5520	3.6124	1.0066
197258.1	2.4491	3.0504	2.8292	0.5555
125061.1	3.9494	8.1153	4.3853	0.8129
1719.1	3.8267	5.5999	2.6058	0.1866
2356.1	18.4916	20.7933	18.0631	6.0692
29988.1	3.5660	2.4676	2.9593	1.7454
6514.1	0.0000	0.0000	0.0000	0.0000
155184.1	1.4645	0.0100	3.1032	0.7128
6518.1	0.1290	0.0023	0.2221	0.0000
66035.1	0.7795	0.9388	0.6183	0.0000
160428.1	0.6512	0.5883	0.5084	0.0000
25902.1	35.7927	27.7946	33.2369	10.3226
4522.1	6.6176	10.1151	5.5544	1.6962
2519.1	10.0680	17.5643	8.7270	5.1056
2517.1	4.6511	7.3303	3.3675	0.0000
2184.1	2.2337	2.2629	2.3985	0.8542
2271.1	46.1984	49.2409	27.8700	7.5535
2523.1	2.2019	1.1203	2.5417	0.4420
2525.1	0.3930	0.0000	1.1738	0.0000
10690.1	0.0000	0.0000	0.0000	0.0000
8703.1	7.6836	7.3169	8.6982	2.8199
8704.2	12.9610	9.9175	15.1815	5.2345
8704.1	12.9610	9.9175	15.1815	5.2345
2683.1	33.6305	22.6111	42.5634	12.5338
9334.1	23.6152	23.7095	13.1195	5.6333
2820.1	5.3932	6.9941	4.9116	0.4983
5832.1	31.8136	35.6669	24.8243	4.7332
9563.1	7.3760	8.2597	3.7461	1.4710
2539.1	58.5852	34.1829	49.7071	11.0905
2542.1	3.1735	4.1444	2.9570	0.7980
2593.1	8.4593	11.7934	10.7015	4.8773
2593.2	8.4593	11.7934	10.7015	4.8773
9514.1	0.0209	0.0000	0.0299	0.0000
5476.1	24.6282	24.4178	23.4737	9.1785
2720.1	15.5902	19.4094	13.8241	2.7649
2588.1	3.1061	2.9569	3.0834	0.5549
4758.1	9.8984	10.5504	7.6430	3.3554
2581.1	5.9163	5.5736	4.3503	1.5670
2583.1	0.1632	0.0202	0.3378	0.1713
55790.1	2.2664	1.9387	2.8621	0.2917
55454.1	24.0735	17.8456	19.2902	9.9253
79586.1	0.2763	0.0757	0.3627	0.0000
22856.1	13.8971	8.4154	16.4322	4.8379
337876.1	10.7618	2.3245	6.8188	2.0891
26290.1	0.0869	0.0050	0.2936	0.0000
79695.1	0.2753	0.4295	0.3878	0.0000
2589.1	70.2916	94.6359	59.0475	17.6009
50614.1	0.0786	0.0276	0.2651	0.0000
8693.1	0.4916	0.3608	0.5257	0.2540
55568.2	15.4305	8.6942	10.1691	2.6650
114805.1	0.0291	0.1854	0.0553	0.0000
11226.1	0.8945	1.5037	1.1529	0.5972
117248.1	0.1150	0.1736	0.2937	0.0000
11227.1	0.0402	0.0090	0.0463	0.0000
55568.1	15.4305	8.6942	10.1691	2.6650
2590.1	28.7704	15.9207	19.5685	4.1792
51809.1	7.2841	11.9245	7.6393	2.1571
79623.1	0.4520	0.0000	0.2269	0.0000
63917.1	3.1386	2.6424	2.3247	0.9918
2591.1	0.1618	0.8248	0.1827	0.0000
81031.1	3.0458	3.8078	2.6402	0.4936
126792.1	5.8632	4.6298	4.6888	1.7775
11285.1	7.2848	6.2378	7.0961	1.1688
8972.1	0.0646	0.0036	0.1255	0.0000
2618.1	7.1960	12.1209	6.1732	2.2643
2618.2	7.1960	12.1209	6.1732	2.2643
175.1	5.8191	9.9927	5.2550	1.5378
2629.2	21.5025	14.5366	16.5126	3.1573
2629.3	21.5025	14.5366	16.5126	3.1573
2629.4	21.5025	14.5366	16.5126	3.1573
2629.5	21.5025	14.5366	16.5126	3.1573
2629.1	21.5025	14.5366	16.5126	3.1573
26301.1	6.7338	7.6636	9.5982	3.8406
4329.1	1.3496	2.2278	1.6120	0.3284
7915.1	0.4842	0.6159	0.8399	0.0000
7915.2	0.4842	0.6159	0.8399	0.0000
275.1	1.5517	2.5708	2.4004	0.0000
2731.1	0.9229	0.5209	1.3064	0.0000
2653.1	0.4258	0.7985	0.2397	0.2917
2651.1	0.4863	0.6583	0.4679	0.0000
55343.1	5.2180	3.4145	4.2504	0.9740
7264.1	25.2915	21.0113	22.9254	4.3156
8836.1	9.0042	14.7655	6.7078	2.9789
79017.1	10.6590	24.8222	10.3354	3.0230
8908.1	0.1618	0.0824	0.2224	0.6017
2998.1	0.0269	0.0074	0.0144	0.0000
2992.1	9.7893	12.9761	9.3869	5.2874
2997.1	20.5378	16.0559	25.1801	3.2939
2687.1	9.2688	19.1441	10.2701	1.3589
6472.1	17.8331	25.0857	23.5797	7.3121
6470.1	2.0974	3.3075	1.7698	0.4143
6470.2	2.0974	3.3075	1.7698	0.4143
2717.1	15.4535	12.5642	12.3928	5.0464
2632.1	26.0658	28.8405	20.3709	9.0686
2990.1	15.6342	16.2347	13.8369	4.0530
8372.1	1.0966	1.9852	1.3720	1.6163
26035.1	15.5261	27.6020	15.2017	5.4185
54480.1	22.6816	21.0002	12.1610	5.8042
2131.1	40.6522	9.5419	38.9716	8.4987
2132.1	20.1989	21.6692	17.0042	5.3954
2132.2	20.1989	21.6692	17.0042	5.3954
27087.2	0.0111	0.0047	0.0237	0.0000
135152.1	0.0642	0.0446	0.4941	0.0000
27087.1	0.0111	0.0047	0.0237	0.0000
26229.1	9.5168	11.5578	10.8925	2.3719
4669.1	10.6861	13.6344	7.0042	3.9254
64579.1	0.0000	0.0000	0.0485	0.0000
3340.1	8.5568	9.2388	7.4658	1.6979
9348.1	0.0691	0.1087	0.0514	0.0000
8509.1	0.1539	0.0777	0.0871	0.0000
2137.1	4.3721	3.2059	3.0979	1.0372
2135.1	6.1221	10.6946	5.2474	0.9077
2134.1	0.2925	0.0153	0.4965	0.0000
56606.1	0.5032	0.2642	0.5177	0.0000
154091.1	0.2970	0.3171	0.2723	0.7365
11182.1	12.7750	9.1299	11.5691	5.7325
56606.2	0.5032	0.2642	0.5177	0.0000
144195.1	0.2909	0.0000	0.6627	0.0000
6523.1	0.1071	0.0014	0.2036	0.0000
178.4	1.9081	4.4154	2.1261	0.4877
178.5	1.9081	4.4154	2.1261	0.4877
178.1	1.9081	4.4154	2.1261	0.4877
178.3	1.9081	4.4154	2.1261	0.4877
178.2	1.9081	4.4154	2.1261	0.4877
178.6	1.9081	4.4154	2.1261	0.4877
5834.1	29.1002	22.8453	23.6653	5.5778
5837.1	0.1226	0.0247	0.1357	0.0000
5836.1	2.6955	6.2579	3.1927	0.2858
2729.1	3.1012	3.5879	3.2049	1.5230
2730.1	15.2614	11.7926	8.9943	2.8840
2747.1	12.8680	14.3168	11.5664	5.7200
2746.1	13.0967	17.6117	12.3167	7.4033
10841.1	1.2233	0.0976	2.3377	0.2425
10841.2	1.2233	0.0976	2.3377	0.2425
2744.1	6.9319	21.4850	7.0697	5.2184
27165.2	0.0610	0.0130	0.1523	0.0000
27165.1	0.0610	0.0130	0.1523	0.0000
83733.1	0.4310	0.0438	1.1594	0.2892
79751.1	5.6847	5.0800	4.6951	1.4500
2639.1	5.2761	5.4149	4.6297	0.7293
2639.2	5.2761	5.4149	4.6297	0.7293
57084.1	0.0000	0.0000	0.0214	0.0000
246213.1	0.0641	0.0000	0.1371	1.0913
57030.1	0.2522	0.0192	0.4870	0.5929
54363.1	0.0000	0.0000	0.1014	0.0000
51179.2	0.0000	0.0000	0.0000	0.0000
51179.1	0.0000	0.0000	0.0000	0.0000
2628.1	0.0824	0.0417	0.2373	0.0000
9380.1	14.8664	19.1427	15.1263	3.9469
2710.2	0.2437	0.6177	0.3279	0.0000
2712.1	0.0000	0.0000	0.0696	0.0000
2710.1	0.2437	0.6177	0.3279	0.0000
2713.1	0.0507	0.2038	0.1627	0.0000
3029.1	7.6287	7.1499	8.4454	4.3602
6536.1	1.2249	0.2224	2.5938	1.0100
6536.2	1.2249	0.2224	2.5938	1.0100
5226.1	111.0706	87.4620	83.9725	17.2898
27232.1	1.1593	0.3591	2.5637	0.0000
57678.1	1.2005	2.0260	0.4272	0.0000
284098.1	2.4157	4.2359	1.1751	0.4899
80055.1	0.4160	1.4986	0.7061	0.0215
93183.1	3.7260	3.9876	1.5126	0.0000
54965.1	2.0182	3.9447	1.8646	0.0000
2936.1	25.5276	19.5337	21.6435	3.9817
7001.3	50.4501	79.3241	56.0977	22.1430
5052.3	171.9137	246.5955	142.4759	90.2696
2877.1	0.4216	0.2465	0.4809	0.0000
2876.2	136.4481	175.8252	168.4888	54.8464
5052.2	171.9137	246.5955	142.4759	90.2696
2876.1	136.4481	175.8252	168.4888	54.8464
5052.1	171.9137	246.5955	142.4759	90.2696
7001.1	50.4501	79.3241	56.0977	22.1430
2879.1	131.5982	117.5417	161.6970	56.0960
7001.2	50.4501	79.3241	56.0977	22.1430
2878.1	0.8724	0.6913	1.0541	0.2601
257202.1	0.0313	0.0000	0.0447	0.0000
2882.1	0.5730	0.5372	0.3997	0.6487
10935.1	24.7130	37.7507	20.9121	8.5071
10935.2	24.7130	37.7507	20.9121	8.5071
2937.1	18.6307	24.6146	18.3313	7.9901
2679.1	0.6755	0.0000	1.0508	1.0993
2678.1	0.7553	0.1337	1.5140	1.6699
2678.3	0.7553	0.1337	1.5140	1.6699
2678.2	0.7553	0.1337	1.5140	1.6699
2977.1	0.0103	0.0047	0.0220	0.0000
2983.1	0.7806	1.6870	0.8227	0.0000
4882.2	4.4852	4.2508	3.1591	0.4967
2982.1	1.1032	1.6744	1.1252	0.2378
2974.1	0.0467	0.0000	0.1332	0.0000
2986.1	0.0454	0.0352	0.0728	0.0000
4882.1	4.4852	4.2508	3.1591	0.4967
2984.1	0.0656	0.0000	0.0647	0.0000
4881.1	0.7957	0.5740	2.3414	0.3289
3000.1	0.3598	0.0000	1.1264	0.0000
9615.1	0.0453	0.0000	0.1140	0.0000
763.1	0.2059	0.0019	0.3218	0.0000
11238.1	0.8360	0.8530	1.0077	0.5673
23556.1	2.8949	4.0477	2.8043	1.4123
23556.2	2.8949	4.0477	2.8043	1.4123
55650.1	1.6816	1.8894	1.0791	0.2433
53905.1	0.7721	0.2752	1.4516	0.0000
50506.1	0.1906	0.0000	0.4490	0.1952
53905.2	0.7721	0.2752	1.4516	0.0000
343.1	0.7115	0.0000	1.6804	2.1228
84720.2	4.2776	5.2351	3.0499	1.1792
5281.1	0.3047	0.9929	0.1901	0.4958
84720.1	4.2776	5.2351	3.0499	1.1792
5281.2	0.3047	0.9929	0.1901	0.4958
54872.1	5.7633	7.1109	4.6936	1.1075
80235.1	1.9089	3.7235	2.1047	0.7686
10026.1	3.1292	5.9756	2.9339	0.7461
8733.1	19.4716	18.4320	17.0816	6.2936
128869.1	5.8613	9.9622	5.3879	1.0511
94005.1	12.0263	10.9416	9.0185	1.1445
51604.1	45.3458	47.0777	44.6465	11.9722
3028.1	49.9482	58.0416	47.3983	18.2002
3033.1	5.1228	7.7492	5.0733	2.6032
3038.2	0.5058	0.2285	0.6389	0.0000
3036.1	0.6203	0.0550	1.6285	0.0000
3038.1	0.5058	0.2285	0.6389	0.0000
3037.1	0.1207	0.0570	0.0753	0.3927
27235.1	3.8270	6.2751	3.7519	1.4829
6522.1	14.6363	14.0618	15.6178	6.3229
83697.1	0.7823	0.0212	1.5617	1.5843
6521.1	1.8765	0.0262	4.3205	0.9336
6508.2	0.4137	0.5550	0.5752	0.0000
6508.1	0.4137	0.5550	0.5752	0.0000
2645.1	0.1840	0.0261	0.2295	0.1996
3099.1	3.4388	4.2176	31.9558	4.2057
3098.3	44.5448	31.0552	44.4315	11.8309
2645.2	0.1840	0.0261	0.2295	0.1996
80201.1	0.2423	0.0289	0.3491	0.0000
3098.2	44.5448	31.0552	44.4315	11.8309
2645.3	0.1840	0.0261	0.2295	0.1996
3098.1	44.5448	31.0552	44.4315	11.8309
3098.4	44.5448	31.0552	44.4315	11.8309
3101.1	0.1216	0.0164	0.1232	0.0000
3098.5	44.5448	31.0552	44.4315	11.8309
3081.1	0.0424	0.0284	0.1208	1.1951
11112.1	8.3692	10.3237	7.4089	2.7152
3067.1	0.0426	0.0000	0.0456	0.0000
495.1	0.6066	0.0000	1.2280	0.2115
496.1	0.0991	0.1656	0.0303	0.0000
8942.1	0.0299	0.0114	0.0819	0.0467
3157.1	7.2079	6.1237	5.1168	0.3499
3157.2	7.2079	6.1237	5.1168	0.3499
3158.1	0.0573	0.0000	0.1577	0.0000
3155.1	3.1272	4.2427	3.0578	0.4362
54511.1	0.0132	0.0048	0.0563	0.0000
3162.1	57.1390	16.9182	30.6297	9.1221
3163.1	18.4980	24.8949	18.2689	7.5915
26062.1	0.0165	0.0000	0.0000	0.0000
197257.1	0.2232	0.1240	0.5730	0.6975
197257.2	0.2232	0.1240	0.5730	0.6975
6448.1	11.7508	10.3320	9.4969	2.9413
3290.2	0.0418	0.0000	0.0596	0.0000
3290.1	0.0418	0.0000	0.0596	0.0000
3291.1	1.0477	0.0432	1.9208	0.0000
3292.1	0.2196	0.4708	0.0637	0.0000
7923.1	1.4570	1.9724	1.1927	0.0000
3294.1	0.1323	0.0314	0.1651	0.0287
51478.1	1.0930	2.2309	1.1580	0.2660
3283.1	0.1380	0.0000	0.4242	0.8980
3284.1	0.0361	0.0000	0.0193	0.0000
80270.1	0.3208	0.6850	0.3431	0.0000
57026.1	0.3920	0.4613	0.6340	0.0000
3421.2	25.9322	22.6063	30.1138	8.2764
3420.3	34.6356	38.6141	32.6282	12.4991
3419.1	2.9628	4.7058	2.5389	0.7626
3420.1	34.6356	38.6141	32.6282	12.4991
3421.1	25.9322	22.6063	30.1138	8.2764
3420.2	34.6356	38.6141	32.6282	12.4991
3417.1	11.6584	14.0441	8.1119	2.2654
3418.1	48.6919	45.7088	53.1082	17.3466
7173.4	0.0770	0.0000	0.1383	0.0401
7173.1	0.0770	0.0000	0.1383	0.0401
7173.3	0.0770	0.0000	0.1383	0.0401
7173.2	0.0770	0.0000	0.1383	0.0401
7173.5	0.0770	0.0000	0.1383	0.0401
3425.1	7.1142	7.9009	8.3351	2.4681
587.1	9.6459	11.2836	12.0726	5.0594
8501.1	3.7929	4.4706	5.9826	2.3293
55586.1	1.8882	0.0000	5.6946	0.7635
114134.1	0.4559	0.5720	0.5167	0.0547
6526.1	0.6169	2.9667	0.5956	0.8056
3422.1	7.0134	7.5637	4.6072	3.6676
91734.1	0.3410	0.0000	0.5304	0.0000
160728.1	0.0454	0.0000	0.1078	0.0000
8802.1	9.8880	12.7518	8.2940	2.8153
8801.1	3.9537	8.2395	4.5055	2.4850
8803.1	5.9067	8.0436	3.9795	1.5245
6560.1	20.8352	12.4083	19.2696	6.1139
10723.1	11.3188	10.0486	12.6789	7.1194
9990.1	3.9777	4.7367	3.8800	1.4181
57468.1	0.0744	0.0413	0.0589	0.0000
3795.1	1.0394	1.0064	1.8405	0.0000
3795.2	1.0394	1.0064	1.8405	0.0000
84679.1	0.7327	1.7365	0.7814	0.0000
23315.1	3.7330	4.1287	3.0162	0.6712
8564.1	0.0213	0.0194	0.0379	0.0000
3938.1	0.2143	0.0023	0.4310	0.1249
53.1	10.3263	8.7905	8.1988	0.4723
3931.1	10.8408	7.3264	8.7535	1.0447
387775.1	0.0329	0.0000	0.0422	0.0000
124637.1	0.0794	0.0561	0.1019	0.0000
366.1	0.0065	0.0000	0.0279	0.0000
11283.1	0.0389	0.0000	0.0256	0.0000
4047.1	7.9127	6.2012	6.4862	2.1596
5321.1	15.3636	17.8667	13.5713	13.9262
1178.1	0.0000	0.0000	0.0000	0.0000
29124.1	0.2074	0.0000	0.3802	0.0000
51268.1	0.3114	0.0303	0.3774	0.0000
4023.1	0.0192	0.0070	0.0000	0.0000
3990.1	0.0813	0.0000	0.1912	0.0000
1056.1	0.9114	0.6519	1.0923	0.3069
80339.1	0.2477	0.1667	0.4182	0.3394
11343.1	4.3224	3.6848	3.8757	2.6060
11343.2	4.3224	3.6848	3.8757	2.6060
50487.1	0.0547	0.0114	0.2840	0.0000
9227.1	0.0167	0.0000	0.0715	0.0000
6309.1	7.7730	4.9864	4.8487	0.0493
4048.1	8.7006	17.0600	10.0653	4.2907
4056.1	0.0177	0.0258	0.0378	0.0000
4259.1	5.7012	9.6460	6.0145	3.8242
4056.2	0.0177	0.0258	0.0378	0.0000
4258.1	3.2767	14.4517	3.8513	0.9480
2954.1	1.6474	2.2669	1.6583	0.2588
2954.3	1.6474	2.2669	1.6583	0.2588
2954.2	1.6474	2.2669	1.6583	0.2588
2548.1	16.0061	19.9653	17.5028	4.8932
56922.1	4.5481	4.4757	3.8684	0.8885
64087.1	3.2465	6.3604	3.1211	0.7272
23417.1	0.6660	0.6474	0.3262	0.3394
4357.1	6.4967	9.1008	8.3378	5.0709
4191.1	52.8529	66.8917	46.8861	11.7496
4190.1	11.2748	18.1054	9.7152	2.4181
4200.1	4.7041	7.0706	4.0180	0.8787
4199.1	5.6299	6.5729	4.8115	2.6846
10873.1	5.2687	7.5945	6.5152	3.2868
3620.1	0.0388	0.0047	0.0691	0.0000
1557.1	0.0000	0.0000	0.0000	0.0000
1543.1	18.2490	8.6671	19.2286	17.0048
1545.1	1.4255	0.6938	1.3110	1.2768
1544.1	0.6100	0.0480	1.3047	0.0000
4143.1	0.0000	0.0000	0.0000	0.0000
27430.2	29.0264	35.4643	25.1897	16.2847
4144.1	46.5916	56.2923	7.0690	12.0401
27430.1	29.0264	35.4643	25.1897	16.2847
4548.1	6.4187	10.8443	6.0725	1.3261
4598.1	1.5392	1.6247	1.2946	0.1271
3635.1	2.0891	5.6466	4.9098	0.9477
8867.2	2.1507	4.1499	1.9150	0.1359
3636.1	23.2123	23.7165	30.2369	12.1152
27124.2	0.6247	0.2443	1.1493	0.1706
8867.1	2.1507	4.1499	1.9150	0.1359
27124.1	0.6247	0.2443	1.1493	0.1706
3633.1	1.6724	2.0562	1.8567	0.0614
56623.1	7.8880	9.5294	7.7923	3.7976
3632.1	10.1794	4.6638	8.3034	3.6998
3628.1	2.3665	7.2423	4.0201	0.4476
3706.1	0.6243	0.0442	0.7969	0.2622
80271.1	2.4579	2.3222	2.1163	2.5114
3707.1	1.1645	3.3494	1.9787	2.0657
51477.1	11.1796	19.4042	14.8856	4.6763
3631.2	2.9135	2.7311	3.2834	0.2703
3631.1	2.9135	2.7311	3.2834	0.2703
8821.1	0.2649	0.5772	0.3152	0.0581
2595.1	0.9961	1.1245	0.8679	0.1001
84693.1	2.9313	5.4802	2.8020	0.8443
4594.1	7.2366	8.0870	4.9754	0.5120
116255.1	0.0757	0.0000	0.1619	0.0000
80168.1	0.1120	0.0000	0.1197	0.0000
4507.1	1.2926	2.8874	1.2484	0.9381
10797.1	8.6720	10.6124	7.8360	5.2932
56913.1	2.5557	5.2555	2.9325	0.8433
443.1	0.0108	0.0000	0.0077	0.0000
91703.1	0.0648	0.0000	0.1040	0.0000
4668.1	12.9587	10.3849	11.9627	1.5539
9498.1	0.2085	0.3019	0.3082	0.0000
57282.1	0.0195	0.0020	0.0716	0.0000
6528.1	1.7361	0.0084	4.0095	0.8260
481.1	13.3977	12.5879	7.2860	6.6660
478.1	1.6737	0.0271	3.4833	0.9102
477.1	0.5418	0.0000	1.3878	0.3919
23439.1	0.0044	0.0000	0.0094	0.0000
483.1	74.7499	77.7928	57.3994	49.8797
476.1	69.5411	82.6154	48.6598	22.2452
480.1	0.1609	0.0000	0.3155	0.5237
482.1	0.3022	0.0282	0.6189	0.4185
6548.1	12.0268	10.6913	10.0758	2.2493
6550.1	0.8553	0.4565	0.4047	0.0000
6549.1	0.0352	0.0026	0.0075	0.0000
84735.1	0.0646	0.0064	0.1067	0.0000
55748.1	8.2420	9.2746	5.9589	2.0368
6559.1	0.7021	0.0000	1.4508	0.1331
123041.2	0.1681	0.0096	0.2501	0.0000
57419.1	0.0214	0.0000	0.0687	0.0000
9187.1	0.9159	0.9950	0.7142	0.2113
123041.3	0.1681	0.0096	0.2501	0.0000
25769.1	0.0098	0.0000	0.0461	0.0000
123041.1	0.1681	0.0096	0.2501	0.0000
124583.1	14.7793	12.5365	8.1223	3.5977
79077.1	10.7117	32.6263	10.0597	2.9487
9583.1	9.7178	15.0064	10.6705	2.6010
1841.1	18.6488	25.5686	13.6396	2.7971
4832.1	11.1659	14.9341	10.4452	3.7956
4831.1	1.1658	1.2929	1.6396	2.1830
4830.1	11.0832	10.1599	9.8942	3.7490
10201.1	3.1890	3.8249	1.8916	0.8141
29922.2	1.5127	3.1308	1.3822	0.2868
29922.1	1.5127	3.1308	1.3822	0.2868
4830.2	11.0832	10.1599	9.8942	3.7490
4833.1	31.8365	29.7695	32.9746	6.2020
57127.1	0.2802	0.0000	0.7458	0.0000
6005.1	0.1652	0.0000	0.5891	0.0000
6557.1	0.0135	0.0019	0.0325	0.0000
6558.1	4.3000	6.1503	4.7024	3.5488
349565.1	0.2258	0.5912	0.4178	0.2384
64802.1	1.2519	1.8003	0.6939	0.2974
23057.1	0.1088	0.0301	0.3207	0.0000
23057.2	0.1088	0.0301	0.3207	0.0000
10135.1	3.3752	7.6461	5.8055	2.3941
4837.1	91.1171	43.5318	82.9321	28.8418
5409.1	0.0000	0.0159	0.0309	0.0000
4846.1	16.2338	29.0973	18.4215	2.3494
201288.1	0.0000	0.0000	0.0000	0.0000
4842.1	0.8626	0.2795	1.7386	0.4810
4843.2	0.2421	0.0000	0.7013	0.0657
4843.1	0.2421	0.0000	0.7013	0.0657
645740.1	0.0000	0.0000	0.0214	0.0000
4860.1	21.6438	20.7510	22.0429	14.6425
6580.1	0.0273	0.0133	0.1169	0.0000
55808.1	3.3233	3.0679	4.6388	1.1135
30833.1	3.0168	6.0424	4.0151	1.3965
5251.1	0.2739	0.4715	0.2470	0.0000
56953.1	0.5263	0.5928	0.5055	0.0000
4907.1	26.8442	19.7133	19.5903	5.7472
3704.2	11.2895	20.9515	12.3569	7.6801
6476.1	0.0034	0.0000	0.0073	0.0000
5009.1	0.0133	0.0000	0.0000	0.0000
5019.1	12.7768	12.3247	8.2826	3.9232
64064.1	0.0346	0.0506	0.0987	0.0000
1629.1	0.8982	1.8016	0.7175	0.0728
594.1	1.0886	2.9035	1.0544	0.0000
593.1	0.3787	0.1091	0.7322	0.6638
594.2	1.0886	2.9035	1.0544	0.0000
26873.1	0.7315	0.3351	1.3979	0.0635
4942.1	32.7705	44.8955	26.5700	12.0604
7372.1	6.9711	11.0499	3.7213	1.3324
1836.1	4.2000	5.7039	2.5758	1.6889
10861.1	0.8292	1.0832	0.8501	0.3194
10861.3	0.8292	1.0832	0.8501	0.3194
10861.2	0.8292	1.0832	0.8501	0.3194
1811.1	0.0374	0.0000	0.0666	0.0000
1583.1	0.1026	0.0000	0.2323	0.0000
1584.1	0.0100	0.0000	0.0214	0.0000
1585.1	0.0359	0.0000	0.0921	0.0000
1586.1	0.1680	0.0000	0.3460	0.0000
1588.1	0.0100	0.0009	0.0107	0.0000
1588.2	0.0100	0.0009	0.0107	0.0000
1576.1	0.0000	0.0000	0.0000	0.0000
1589.1	0.0362	0.0106	0.0465	0.0000
1593.1	5.5784	3.4739	5.2259	0.1839
1553.1	1.6715	0.0044	2.9276	0.0000
1548.1	0.1364	0.0798	0.1751	0.0000
1562.1	0.0000	0.0000	0.0373	0.0000
1558.1	0.0983	0.0719	0.2278	0.3200
1558.2	0.0983	0.0719	0.2278	0.3200
1559.1	0.1179	0.0000	0.2226	0.0000
1565.1	1.1898	0.5925	1.9364	0.1123
1572.1	0.5347	0.0180	1.2189	1.2823
51302.1	0.1083	0.0990	0.0869	0.0000
64816.1	0.0961	0.0000	0.1713	0.0000
64816.3	0.0961	0.0000	0.1713	0.0000
64816.2	0.0961	0.0000	0.1713	0.0000
1577.1	0.1252	0.1109	0.1272	0.2037
1551.1	0.0553	0.0312	0.0215	0.0000
10858.1	0.3739	0.0650	0.8479	0.2053
66002.1	0.0236	0.0000	0.0758	0.0000
4051.1	0.0359	0.0000	0.0461	0.0000
8529.1	0.2883	0.0147	0.7026	0.4364
9420.1	0.1015	0.1619	0.2567	0.0000
1582.1	0.0711	0.0000	0.1015	0.0000
5831.1	18.6770	12.9088	17.0165	4.3710
5831.2	18.6770	12.9088	17.0165	4.3710
5051.1	2.0926	1.9613	1.3041	0.5006
5049.1	17.4997	18.6445	13.8576	9.1874
5050.1	13.0924	14.2095	14.1610	0.9663
5048.1	25.1069	19.7127	18.2780	8.5708
7941.1	0.1248	0.0380	0.0000	0.0000
347734.1	19.3611	21.5848	10.4867	3.1334
57194.1	0.1177	0.0018	0.2143	0.0000
5338.1	12.4408	14.8354	16.0199	4.6005
5337.1	1.7494	5.3064	3.3145	0.9170
130013.1	0.1437	0.0608	0.2750	0.0000
5091.1	1.0626	1.1288	1.1098	0.3701
5091.2	1.0626	1.1288	1.1098	0.3701
5244.1	0.0112	0.0072	0.0180	0.0000
5244.3	0.0112	0.0072	0.0180	0.0000
